author,published_at,like_count,text,public,video_id
@GMAHKBukitTorsinaSamarinda,2026-03-26T21:56:33Z,0,"MBG utk modal 2029, tapi hancurkan negara",True,lmcwEO9Lqe8
@Kasmir-l2j,2026-03-26T21:44:04Z,0,"Untuk Pemimpin,Pejabat,anggota DPR,kroni kroni,balik modal KAmpAnye....",True,lmcwEO9Lqe8
@aungzaw3446,2026-03-26T21:43:12Z,0,MBG jadi BEBAN NEGARA dan akan menjadi kemunduran dalam segala sektor pemerintahan.....dgn ditiadakan atau dipangkas anggaran dlm pemerintahan maka sgala kgiatan akan mnjadi pincang bahkan lumpuh...seberapa pentingkah MBG??? Program ksih kenyang perut trs jdi TAI....makan bergizi tp tdk diibangi dgn ilmu pengetahuan tetap akan bobrok negara ini......,True,lmcwEO9Lqe8
@ketuttaman1064,2026-03-26T21:39:15Z,0,Gini dah efek negara multi partai kebijakan dari presiden ke 1 sampai sekarang selalu berubah ubah... Nggak ada tujuan yang jelas tujuan negara selalu berubah ubah setiap 5 tahun... Belum lagi titip jabatan dari partai orang yang nggak pantes menduduki jabatan jadi bisa... Harusnya Indonesia sekarang berubah bubar kan partai bubarkan institusi yang nggak guna... Bank Indonesia jangan independen..,True,lmcwEO9Lqe8
@yansthea3591,2026-03-26T20:42:58Z,0,"MBG bikin hutang makin banyak, yg bayar anak2 kalian 😂",True,lmcwEO9Lqe8
@tdis2659,2026-03-26T20:20:45Z,0,Bukannya udah banyak berita yah kalo mbg itu ngak pakai anggaran pendididkan dsb???,True,lmcwEO9Lqe8
@hotmel82,2026-03-26T20:04:58Z,0,ngak habis2 indon dengan MBG dan warga.😅.kalau dimalaysia itu RMT sudah ada 35 tahun yg lalu hingga sekarang tak pernah ada masalah.. 😂😂😂😂,True,lmcwEO9Lqe8
@gatotbaliid,2026-03-26T19:34:18Z,0,Siapa yang memilih orang dungu jadi presiden?,True,lmcwEO9Lqe8
@Ryzukichanel.,2026-03-26T18:18:57Z,0,"Intinya MBG itu gak penting, masih banyak masalah di negara kita ini yg lebih penting untuk di tangani dan membutuhkan anggaran besar, sedangkan anggaran negara kita pas Pasan , rakyat gak pernah ngeluh minta di buatkan MBG",True,lmcwEO9Lqe8
@Ryzukichanel.,2026-03-26T18:03:35Z,0,Presiden pemikiran primitif,True,lmcwEO9Lqe8
@RaJali-z2r,2026-03-26T17:47:03Z,0,Prabowo sumber korupsi masal MBG presiden MBG,True,lmcwEO9Lqe8
@hernamandani7436,2026-03-26T17:45:19Z,0,"Untung bagi yg koruptor tau...,besar besaran membuka pintu koruptor COBA MATE MATIKANYA BAGAIMANA BAPAK PRESIDEN..., JANGAN EGOIS... UNTUK MERUBAH MBG tf langsung ke yg mendapatkannya...kalau memang demi MASYARAKAT RI, EGO MU MERUGIKAN UANG RAKYAT... RI...!!!",True,lmcwEO9Lqe8
@yaqub-k1n,2026-03-26T17:33:37Z,1,Program politik,True,lmcwEO9Lqe8
@hafidzqulub7698,2026-03-26T17:30:32Z,1,Ngoto dengan KEBODOHAN ...,True,lmcwEO9Lqe8
@harrysap8456,2026-03-26T17:16:00Z,1,😭😭,True,lmcwEO9Lqe8
@ryanariefin9438,2026-03-26T17:13:50Z,1,Pemangku kebijakan yang berkepala batu . meski terus d kritik masih bungkam dan tuli,True,lmcwEO9Lqe8
@hernamandani7436,2026-03-26T17:48:09Z,1,Kalau memang prabowo membudeg pura pura gk dengar MARI KITA TURUNKAN DARI JABATANNYA...!!!,True,lmcwEO9Lqe8
@ryanariefin9438,2026-03-26T17:12:06Z,0,"Begitu lah jika seorang pemimpin hasil tipu² program yg benar ² gagal, mereka tak sadar bahwa pelajar Indonesia sedang di genosida dgn kebodohan, anggaran pendidikan yg dilucuti secara berjamaah melalui sistem ,mana ada makanan bergizi, yg ada makanan busuk dgn harga dibawah 10 ribuan jika ditotal,miris²",True,lmcwEO9Lqe8
@lindhuirlanda793,2026-03-26T17:03:24Z,0,agenda 2 periode wowo. bagi2 proyek. ilmu gak dapat. otak kosong. menciptakan generasi ilmu pengetahuan lemah. perut selalu lapar,True,lmcwEO9Lqe8
@garasinyajessy,2026-03-26T15:40:57Z,0,😂😂😂,True,lmcwEO9Lqe8
@isaaalproject,2026-03-26T15:37:28Z,0,"Sebenernya program baguss, tapi terlalu memaksakan .. 😅",True,lmcwEO9Lqe8
@DewiLapet-mf9mq,2026-03-26T15:36:49Z,0,Mbg itu program cuci uang,True,lmcwEO9Lqe8
@PatriHandoyo,2026-03-26T14:08:46Z,0,"Penyebab stunting tuh bukan kurang gizi sejak usia dini, melainkan sejak dalam kandungan. Jadi tujuan MBG di sekolah untuk menurunkan stunting adalah bohong",True,lmcwEO9Lqe8
@yudiwahyudi5255,2026-03-26T14:01:22Z,0,"Saya dukung mbg kalau aja =
1. Punya peternakan sapi perah sendiri sehingga anak didik bisa minum susu murni 100% min 750ml perharinya.
2. Bahan makanan dari peternakan dan perkebunan sendiri. Tanpa mengganggu konsumsi umum.
3. Lauk pauk terbukti gizinya maksimal serentak dan terbukti enak
4. Dimulai dari siswa termiskin bertahap kecuali jika dananya cukup tanpa mengganggu jatah anggaran pendidikan",True,lmcwEO9Lqe8
@gandautama4141,2026-03-26T13:06:41Z,0,Buat nampung benalu ex bumn. Danantara dicuci.,True,lmcwEO9Lqe8
@NispuSabaniah,2026-03-26T13:02:05Z,0,"Stn.pjbt
Makan
Beracun
Goplok",True,lmcwEO9Lqe8
@OmBesar_Deltu-o7o,2026-03-26T13:02:03Z,1,"Data menunjukkan 58% pemilih Prabowo PESIMIS, bukan Indonesia emas tapi Indonesia CEMAS",True,lmcwEO9Lqe8
@sandyherl,2026-03-26T12:53:27Z,0,"program gak guna!! Pemda jadi tumbal! dana transfer kepangkas, infra ga bisa jalan kita yg disalahin",True,lmcwEO9Lqe8
@acs1018,2026-03-26T12:51:40Z,0,Susah di audit itu,True,lmcwEO9Lqe8
@Ikuroka,2026-03-26T12:43:36Z,6,"Mbg itu seperti lintah negara, atau lebih tepatnya koruptor. Dampak nya minim tpi kerugian nya dasyhat",True,lmcwEO9Lqe8
@valentinoaldriansidabutar6191,2026-03-29T20:09:59Z,2,"Secara ekonomi, program ini berdampak besar pada petani, peternak, nelayan, UMKM pangan, dan tenaga kerja lokal (juru masak/pengantar) melalui penyerapan bahan baku dan penciptaan lapangan kerja.",True,lmcwEO9Lqe8
@onedieschatzi,2026-04-12T02:25:34Z,0,​@valentinoaldriansidabutar6191halu lu cok,True,lmcwEO9Lqe8
@Ucinganaksoleh,2026-03-26T12:23:36Z,12,"Seandainya uang 355T itu untuk dana pendidikan dan infrastruktur, pasti Indonesia 5-10 tahun kedepan bisa menjadi negara maju",True,lmcwEO9Lqe8
@valentinoaldriansidabutar6191,2026-03-29T20:01:10Z,1,"Pembangunan infrastruktur menambah hutang Indonesia 7.000 triliun rupiah dalam 10 tahun pemerintahan Jokowi 
Banyak yg dikorupsi, triliunan jumlahnya",True,lmcwEO9Lqe8
@Hasannasbiiiii,2026-03-31T09:50:56Z,0,"​@valentinoaldriansidabutar6191 hasilnya jelas, daripada mbg dikorupsi dan cuma jadi taik",True,lmcwEO9Lqe8
@adralia23,2026-04-04T00:55:27Z,1,"■ MBG Menciptakan Lap Kerja & Gaji:

Tiap SPPG dibutuhkan 18-25 staf, dg gaji:
· Supervisor/Kepala Dapur: Rp4 - 7 juta
· Ahli Gizi & Akuntan: ± Rp5 juta 
· Juru Masak Utama: Rp3 - 5 juta
· Asisten Koki/Prep/Packing: Rp2 - 3,8 juta
· Driver/Petugas Distribusi: Rp2,5 - 4,5 juta
· Bagian Cuci & Sanitasi: Rp2 - 3 juta

--> Semuanya dikali x 24.000-an SPPG (Feb 2025)
--> inilah gaji yg diterima masyarakat/bln berkat program MBG

■ MBG Mensejahterakan Pedagang Sayur & Pasar Lokal:

Kebutuhan 1 SPPG untuk sekali masak (melayani ±3.000 penerima) sangat besar :

· Telur: 3.000 - 3.300 butir (disediakan 2 kali seminggu)
· Ayam: 350 ekor (setara 2,6 ton per bulan)
· Beras: 5 ton per bulan
· Sayur: 350 kg
· Susu: 450 liter

--> ini dikali 24.000-an SPPG, total.ada 61Jt-an penerima makanan MBG se-Indonesia (Feb 2025)

--> Dana yang beredar sangat besar. Sekitar 70% anggaran SPPG (Rp1 miliar/bulan) digunakan untuk belanja bahan baku, yang 95-99% bersumber dari produk pertanian lokal .

■ TESTIMONI:

• Kadin Indonesia mencatat sektor pertanian dan peternakan mengalami pertumbuhan berkat program ini.

• Kenaikan Harga Komoditas: Wali Kota Tangerang secara spesifik menyebut bahwa program MBG berkontribusi pada kenaikan harga komoditas seperti cabai, telur, dan ayam, yang secara langsung menguntungkan petani dan pedagang.

• Perubahan Kebiasaan: Petani yang sempat berhenti mulai menanam lagi karena ada jaminan pembelian, bahkan ada yang mengubah pola tanam untuk memenuhi permintaan SPPG.

• Pasar Pasti (Captive Market): 
Banyak SPPG yang memenuhi 85% kebutuhan pangannya dari radius terdekat.

• Pemasok Lokal: Setiap SPPG memberdayakan minimal 15 pemasok lokal, mulai dari petani sayur, pemasok telur, hingga distributor ayam .

■ KESIMPULAN:

• Program ini membuka lapangan kerja massal, terutama bagi warga lokal dan ibu rumah tangga, dengan pendapatan signifikan di atas rata-rata upah harian.

• Program ini mengubah SPPG menjadi ""denyut nadi ekonomi baru"" di tingkat desa, menciptakan ekosistem yang melibatkan petani, pedagang pasar, dan koperasi desa.",True,lmcwEO9Lqe8
@Rini-g5n,2026-03-26T12:22:26Z,0,"SEBALIKNYA,MUMPUNG JADI PRESIDEN,TAPI PENILAIAN MASYARAKAT TIDAK BEGITU",True,lmcwEO9Lqe8
@Rini-g5n,2026-03-26T12:17:46Z,0,BEBAN NEGARA,True,lmcwEO9Lqe8
@agungberiyadieasymelody5456,2026-03-26T12:08:44Z,0,"kedepannya terutama utk warga 58% makanya kalau ada debat capres itu disimak baik baik, biar tidak salah pilih, skrng sdh kelanjur jalan begini programnya jadi pusing sendiri,",True,lmcwEO9Lqe8
@akmalrijal4155,2026-03-26T12:04:30Z,0,"beban negara dari awala sdh salah bnyak efisiensi, anggaran pendidikan, tata kelola amburadul, tidak ada pengawasan, ladang bisnis, keracunan, limbah mubazir dan ganggu sektor pendidikan kesehatan dan infrastruktur. kalo memang mau sosial gabung saja di kemensos dan fokus pada yg miskin. Ditambah kesombongan pejabat yg bagi bagi kekuasaan dan proyek",True,lmcwEO9Lqe8
@CATCh-ih4lp,2026-03-26T11:59:15Z,0,"Tambahan untuk narasi penutup video : apakah program stunting + program peningkatan mutu.pendidikan sudah terbidik tepat ? .....di salah satu sPPG jksel pemberian MBG unt usia Balita (paud, TK) hanya 10-20 % dibanding pelayanan usia yg lebih besar.......Dan seringnya menu SD 3 helai kripik Tempe sagu yg 1 jam sdh melempem.....dibandingkan di salah satu SMA Tangsel dpt tempe asli 1 potong 😊.....lebih bergizi yg mana yah ??",True,lmcwEO9Lqe8
@kupluk8686,2026-03-26T11:50:31Z,1,MBG... all for nothing..,True,lmcwEO9Lqe8
@tesaja1237q,2026-03-26T11:45:53Z,48,"China aja yang APBNnya 64.000 T pertahun buat makan bergizinya cuma 25 T, itu karena cuma subsidi buat yang miskin bukan makan gratis 😂 lah konoha APBN nya cuma 3000 T dana MBG 335 T 😂",True,lmcwEO9Lqe8
@M.Ilham123,2026-03-27T07:17:31Z,2,Korupsi 10 kali lipat. :v,True,lmcwEO9Lqe8
@Utang10.000T_bangkrut,2026-03-27T08:02:21Z,0,"Kenapa MBG 335 T rawan KKN sangat Miris? 
1.Populasi rakyat miskin 65 % sangat tak sebanding dgn besarnya anggaran 335T MBG
2.Dilakukan saat hutang jatuh tempo mencapai rekor tertinggi 
3.Menambah Beban hutang & Defisit Anggaran
4.Anggaran melebihi budget Kemenkes ( pertama didunia) 
5.Dikuasai kroni kroninya terutama anggota dewan & si ijo.(hanya menambah pundi pundi kekayaan para oknum) 
6.Tidak konsisten dgn kampanye ""Efisiensi Anggaran"". Pemborosan sistematis yang menciptakan bom waktu ekonomi yaitu = *kebangkrutan*.

*Mereka tidak peduli kritikan & amarah rakyat, dgn penuh nafsu tetap menggeber program ini & mengabaikan segala resiko yang akan timbul dimasa depan*",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-27T08:12:28Z,2,"Perbandingan antar negara menarik sih, tapi biasanya tricky karena struktur APBN, jumlah penerima, dan tujuan programnya beda.
Yang jadi kunci mungkin bukan sekadar besar-kecil anggaran, tapi: seberapa tepat sasaran & efisien realisasinya
Karena program kecil pun bisa impactful kalau tepat, dan sebaliknya.",True,lmcwEO9Lqe8
@agungkurniawan122,2026-03-29T05:51:10Z,1,"​@NgomonginUangiya itu artinya efisiensi MBG di Indonesa jauh lebih banyak korupsi dibanding MBG di China min
Klo bicara dampak dan efisiensi perbandingan anggaran menjadi salah satu tolak ukur.
Setahun berjalan dampak dan efisiensi MBG hancur banget, bahkan merusak anggaran sektor lain. MBG bukan lagi beban tapi jd toxic atau racun bagi anggaran 
Jika benar kita menginginkan MBG yg berdampak baik dan efisiensi akan lebih baik jika MBG dilakukan secara bertahap terutama didaerah pelosok lebih dahulu, setelah tahu kelemahan dan sistem yg baik dan telah berjalan baik baru diduplikasi ke daerah lain
Tapi ini kan program baru, banyak kekurangan dan celah korupsi tapi malah diterapkan secara besar-besaran dan anggaran yg luar biasa secara tiba-tiba. Bukan hanya beban ini justru program penghancur anggaran negara.",True,lmcwEO9Lqe8
@Laewoo17,2026-03-30T03:18:19Z,0,Wow APBN cina gede amat ya 64rbT... Indonesia aja cuma 3rb T,True,lmcwEO9Lqe8
@Ghriawn,2026-03-26T11:11:57Z,0,"EGO PRABOWO TERLALU BESAR
LIAT AJA KALAU DI KRITIK JAWABANNYA BEGITU KEMARIN WAKTU DI TANYA NAJWA SHIHAB
MBG AMBURADUL EKSEKUSI PELAKSANAANYA KACAU.  MALAH JADINYA BUANG2 ANGGARAN",True,lmcwEO9Lqe8
@Kowalskithenavigator,2026-03-26T11:10:04Z,1,"Fyi : 
MBG di Jepang namanya Kyūshoku (給食), yang berarti ""makan siang sekolah"". Program ini telah berjalan lebih dari 100 tahun (sejak 1889) dan berfokus pada penyediaan makanan seimbang dan bergizi untuk pelajar.yah memang perlu diakui bahwa di Indonesia ini adalah program perintis dan wajar saja jika ada kekurangan diawal.,namun mulut orang idiot pasti miring diawal.so,,.. kalau ada komplain massal soal program ini, berarti kita bisa hitung berapa banyak SDM rendah kita. liat ajah 🙂",True,lmcwEO9Lqe8
@tesaja1237q,2026-03-26T11:46:28Z,1,"China aja yang APBNnya 64.000 T pertahun buat makan bergizinya cuma 25 T, itu karena cuma subsidi buat yang miskin bukan makan gratis 😂 lah konoha APBN nya cuma 3000 T dana MBG 335 T 😂",True,lmcwEO9Lqe8
@tesaja1237q,2026-03-26T11:47:49Z,1,"Coba bandingkan juga anggarannya berapa persen dari APBN mereka, yang idiot yang kritik atau anda? 😂",True,lmcwEO9Lqe8
@marzukirahman4868,2026-03-26T11:08:42Z,0,hati hati ngomu. bentar lagi dituduh antek antek asing 😂😂,True,lmcwEO9Lqe8
@NgomonginUang,2026-03-26T12:40:03Z,0,Di top comment udah kok banyak suara begini 😅,True,lmcwEO9Lqe8
@syukcode,2026-03-26T11:08:11Z,0,"Liat dah Struktural pengelola nya Mulai dari kepala nya, sampe ada yang bilang ini pangkalan militer?.

Alangkah baiknya semua aspek struktural itu faham tentang Gizi GX harus expert karena itu tugas kepala nya",True,lmcwEO9Lqe8
@febryrizkyamalia6545,2026-03-26T10:51:17Z,1,"Parahh jahat banget yaa program MBG ini 😢😢😢😢 innalillahi 

Korupsi terselubung 😢😢😢",True,lmcwEO9Lqe8
@adelkf00,2026-03-26T10:40:24Z,0,"Ini program yg ga lihat realita dunia. Mending 335T ini lu fokusin utk berantas koruptor dlu dah. Baru jalanin program lainnya.

Slama koruptor ga diberantas, program apapun ga akan baik",True,lmcwEO9Lqe8
@SriHartatik-y5g,2026-03-26T10:39:07Z,0,Sedangkan petugas kesehatan yg berkerja di puskesmas tidak dapat gaji yg layak sedangkan gaji mbg melambung tinggi,True,lmcwEO9Lqe8
@rbagas5141,2026-03-26T10:19:32Z,0,Harusnya MBG itu di daerah yg angka stunting nya tinggi aja biar tepat sasaran n tidak jadi beban yg terlalu besar,True,lmcwEO9Lqe8
@PaijemBrangkidul,2026-03-26T10:15:31Z,0,"Ya ini yang dinamakan 19 jt lapangan kerja tapi buat para kader"" nya",True,lmcwEO9Lqe8
@PaijemBrangkidul,2026-03-26T10:26:45Z,0,"Padahal kader"" nya sudah punya kerja",True,lmcwEO9Lqe8
@PaijemBrangkidul,2026-03-26T10:30:30Z,0,"Tuh kasih orang"" yang baru Lulus Sarjana"" banyak  pada belum kerja",True,lmcwEO9Lqe8
@PaijemBrangkidul,2026-03-26T10:31:38Z,0,"Padahal kader"" nya sudah pada punya kerja",True,lmcwEO9Lqe8
@rezafahlevib,2026-03-26T10:00:59Z,0,"program paling aneh, kualitas pendidikan masih aneh. malah bikin program pake pihak ketiga, kenapa dana nya ga dikasih ke orang tua siswa yang lebih tau selera anak masing masing. probabilitas untuk korupsi nya besar tapi nasih dilaksanakan yasudah biarkan saja",True,lmcwEO9Lqe8
@abrorifahim3980,2026-03-26T09:56:11Z,0,"Sy biasanya sllu dukung program pemerintah pak Prabowo 
Tp soal MBG sy kurang setuju krn urusan pangan tu bkn yg urgent... Yg urgent itu byk sarjana susah cari kerja",True,lmcwEO9Lqe8
@SuherMan-d5i,2026-03-26T09:37:51Z,0,"Indonesia ini Negara yang  kaya akan kekayaan Sumber alam dan Mineral nya.Tapi Indonesia Negara yang saat ini,Kaya akan Para Koruptor nya.Dan Negara yang Banyak Rakyat nya Hidup dalam Kemiskinan.",True,lmcwEO9Lqe8
@ha.a31,2026-03-26T09:34:59Z,0,"Fix sih ini, kalau ga ada aksi Nepalkan berarti masyarakat tunduk& siap menghadapi konsekuensi dari MBG ini",True,lmcwEO9Lqe8
@gaskhar413,2026-03-26T09:09:26Z,0,Pemerintah jahanam pancen,True,lmcwEO9Lqe8
@RedmiNote5-d5c,2026-03-26T09:09:18Z,0,negara konoha gk tau bersyukur...banyak pengangguran demo dibuka nya lapangan pekerjaan untuk rakyat juga salah...padahal negara lain banyak yang kolaps,True,lmcwEO9Lqe8
@FajarKusuma-qj9ru,2026-03-26T09:03:42Z,0,"1 % solusi
99% beban",True,lmcwEO9Lqe8
@Bunga616,2026-03-26T09:03:29Z,0,Sumpah gakapapa banget kalau mau ngakui mbg tu gak make sense diterapkan disini mending anggarannya tuh buat pendidikan aja. Aku ngerasa banget sebagai dari keluarga yang menengah kebawah selalu kepikiran soal biaya sekolah sama fasilitas sekolah yang kurang sehingga tuh gak ndukung buat ngembangin diri,True,lmcwEO9Lqe8
@RedmiNote5-d5c,2026-03-26T09:03:27Z,0,menurut saya mbg jadi solusi disaat rakyat sulit cari kerjaan...ada atau gk ada mbg kurupsi jalan terus...mending sekalian uang negara habis untuk rakyat,True,lmcwEO9Lqe8
@pray1925,2026-03-26T08:25:27Z,0,"Apa ideologi Pemerintah skrg berubah mjd MBG ya...? 

Koq MBG sepertinya mjd sesuatu yg didewa²kan. MBG HARUS tetap jalan apapun yg terjadi, meski faktanya pelaksanaan MBG byk yg menyimpang dr ketentuan dan byk dikorupsi.

Semoga Pemerintah tetap waras bahwa ideologi kita itu Pancasila, bukan MBG",True,lmcwEO9Lqe8
@haikalathallahtm9583,2026-03-26T08:18:57Z,0,Gila muka  kepala BGN nyebelin bat jir mau gw amplas rasanya 😂,True,lmcwEO9Lqe8
@ridhobaihaqi144,2026-03-26T08:11:42Z,0,"MBG indo itu cuma bagus di teori, tapi di praktikum.... HAWK TUAH!!!",True,lmcwEO9Lqe8
@raf1359,2026-03-26T08:06:32Z,0,"Dengan program mbg, para petani tidak mendapat manfaat langsung dari kenaikan harga,, karena yang membeli hasil panen mereka bukan dari pihak dapur mbg, tapi dari pihak mitra yang menydiakan bahan2 untuk dapur mbg.. para mitra tersebut membeli hasil panen dengan harga murah dan dijual dengan harga mahal ke pengelola dapur mbg..
Hal ini tidak membuat hidup petani lebih sejahtera, membuat harga panen mahal di pasaran karena hasil panen sudah banyak dibeli oleh mitra penyedia mbg,, dan juga membuat mitra penyedia mbg menjadi lebih sejahtera karena membeli hasil panen dengan harga murah dan menjualnya dengan harga mahal ke dapur mbg..
Di tempat kami ada 2 dapur mbg yang menu nya ada yang lebih banyak dan lebih sedikit isi porsinya.. setelah di tanya oleh pihak sekolah tentang hal ini, jawaban dari pihak dapur mbg mengatakan ""mitra mereka berbeda dengan dapur mbg yang satunya.. merek bilang mitra mereka menjual bahan dengan harga lebih mahal dari mitra dapur mbg yang lain, sehingga porsi dari menu mereka lebih sedikit""",True,lmcwEO9Lqe8
@Dh4nker,2026-03-26T07:54:25Z,0,"MBG buat siapa? ya buat si Wowo lah.. sdh sgt jelas.
Nasib jd WNI, kerja keras bayar pajak, eh duitnya buat kampanye politik presiden halu😢",True,lmcwEO9Lqe8
@shortV-z3i,2026-03-26T07:51:52Z,0,"Program MBG perlu didukung dengan tata kelola yang kuat, pelibatan pelaku lokal, serta pengawasan berkelanjutan agar mampu mendorong ketahanan pangan dan kesejahteraan masyarakat secara luas.",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-26T23:08:39Z,0,"Setuju,
Kuncinya memang di tata kelola & pengawasan.
Tapi pertanyaannya: pelaku lokalnya nanti benar-benar merata atau cuma “itu-itu aja”?",True,lmcwEO9Lqe8
@hamaspahlawan1577,2026-03-26T07:43:21Z,0,"Prabowo nyerocos mau renovasi 300 ribu uang kelas. Sementara ratusan truliun apbn abis buat mbg, apbn yang juga tertekan ama kenaikan harga minyak. Bahkan apbn sudah dinyatakan defisit ampe 130 an triliun. Pertanyaannya duitnya dari mana coba?? Kyaknya prabowo harus diajarin ekonomi ama admin ngomu dulu",True,lmcwEO9Lqe8
@langkisau-bkt,2026-03-26T07:42:44Z,0,"Ada yg komen ini hanya menguntungkan kan pemilik dapur MBG nya ,, iya sih ini bener jga ..TPI yg lebih pasti yg bikin proyek nya yg akan mendapatkan ke untungan yg lebih besar ..ingat berapa tahun lagi dia di pastikan nyalon lagi,( klu belum mati ya) nah itu biaya nya besar lho ..mau nyogok sana sini kan butuh uang ,, jdi sebetulnya ini cuma proyek nya dia ,, kita aja yg di bodoh bodoh in ,, dia bilang makan bergizi ,, saya aja yg bisa di bilang kelas bawah ..lebih mampu beli yg bergizi dari pada yg dia kasih,, lagian di mana letak gizi nya,saya rasa sudah banyak yg Spil kok ,,apa yg di kasih nya",True,lmcwEO9Lqe8
@ivanluhur,2026-03-26T07:39:11Z,0,Bau baunya dana george soros,True,lmcwEO9Lqe8
@hamaspahlawan1577,2026-03-26T07:36:59Z,0,"Anak dapat makan, tapi ortu mereka kesulitan beli bahan makanan di pasar karena stok pasar diserap besar oleh MBG. Dipikir2 kontradiktif. Negara ini emg kocak😂😂",True,lmcwEO9Lqe8
